mir	disease	causality
hsa-mir-26a-2	Cholangiocarcinoma	1
hsa-mir-22	Lung Neoplasms	1
hsa-mir-574	Colorectal Neoplasms	1
hsa-mir-199a-1	Ovarian Neoplasms	1
hsa-mir-27a	Prostatic Neoplasms	1
hsa-mir-301a	Demyelinating Diseases	1
hsa-mir-126	Diabetes Mellitus	1
hsa-mir-183	Osteosarcoma	1
hsa-mir-181b-1	Stomach Neoplasms	1
hsa-mir-181b-2	Stomach Neoplasms	1
hsa-mir-214	Cholangiocarcinoma	1
hsa-mir-106b	Leiomyoma	1
hsa-mir-93	Leiomyoma	1
hsa-mir-19b-1	Urinary Bladder Neoplasms	1
hsa-mir-9-1	Neuroblastoma	1
hsa-mir-181a-2	Stomach Neoplasms	1
hsa-mir-93	Colorectal Neoplasms	1
hsa-mir-381	Lung Neoplasms	1
hsa-mir-103b-1	Colorectal Neoplasms	1
hsa-mir-107	Colorectal Neoplasms	1
hsa-mir-7-1	Stomach Neoplasms	1
hsa-mir-7-2	Stomach Neoplasms	1
hsa-mir-7-3	Stomach Neoplasms	1
hsa-mir-27a	Glioma	1
hsa-mir-27b	Cryptosporidiosis	1
hsa-mir-181b	Inflammation	1
hsa-mir-200a	Pancreatic Neoplasms	1
hsa-mir-200b	Pancreatic Neoplasms	1
hsa-mir-200c	Pancreatic Neoplasms	1
hsa-mir-26a	Heart Diseases	1
hsa-mir-499a	Carcinoma, Hepatocellular	1
hsa-mir-499b	Carcinoma, Hepatocellular	1
hsa-mir-193b	Colorectal Neoplasms	1
hsa-mir-199a-2	Colorectal Neoplasms	1
hsa-mir-320c-1	Colorectal Neoplasms	1
hsa-mir-590	Carcinoma, Hepatocellular	1
hsa-mir-497	Colorectal Neoplasms	1
hsa-mir-203	Breast Neoplasms	1
hsa-mir-204	Nervous System Diseases	1
hsa-mir-138-1	Nasopharyngeal Neoplasms	1
hsa-mir-138-2	Nasopharyngeal Neoplasms	1
hsa-mir-23b	Glioblastoma	1
hsa-mir-9-1	Breast Neoplasms	1
hsa-mir-9-2	Breast Neoplasms	1
hsa-mir-103a-1	Endometrial Neoplasms	1
hsa-mir-103a-2	Endometrial Neoplasms	1
hsa-mir-103b-1	Endometrial Neoplasms	1
hsa-mir-103b-2	Endometrial Neoplasms	1
hsa-mir-125b-1	Melanoma	1
hsa-mir-125b-2	Melanoma	1
hsa-mir-224	Breast Neoplasms	1
hsa-mir-107	Pituitary Neoplasms	1
hsa-mir-31	Prostatic Neoplasms	1
hsa-mir-542	Glioma	1
hsa-mir-7-2	Breast Neoplasms	1
hsa-mir-196a-1	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-133b	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-203	Carcinoma, Hepatocellular	1
hsa-mir-335	Meningioma	1
hsa-mir-124-1	Colorectal Neoplasms	1
hsa-mir-137	Colorectal Neoplasms	1
hsa-mir-340	Colorectal Neoplasms	1
hsa-mir-92a-1	Glioblastoma	1
hsa-mir-370	Leukemia, Myeloid, Acute	1
hsa-mir-106a	Colorectal Neoplasms	1
hsa-let-7c	Atherosclerosis	1
hsa-mir-182	Peripheral Nerve Injuries	1
hsa-mir-15a	Osteosarcoma	1
hsa-mir-29b-1	Nervous System Diseases	1
hsa-mir-544a	Stomach Neoplasms	1
hsa-mir-152	Breast Neoplasms	1
hsa-mir-34c	Breast Neoplasms	1
hsa-mir-135a	Rectal Neoplasms	1
hsa-mir-155	Atherosclerosis	1
hsa-mir-1280	Urinary Bladder Neoplasms	1
hsa-mir-153-2	Prostatic Neoplasms	1
hsa-mir-124-1	Prostatic Neoplasms	1
hsa-mir-124-2	Prostatic Neoplasms	1
hsa-mir-1297	Lung Neoplasms	1
hsa-mir-511	Lung Neoplasms	1
hsa-mir-101-1	Breast Neoplasms	1
hsa-mir-181a-2	Leukemia, Myeloid, Acute	1
hsa-mir-16-2	Multiple Myeloma	1
hsa-mir-429	Colorectal Neoplasms	1
hsa-mir-144	Nasopharyngeal Neoplasms	1
hsa-mir-205	Parkinson Disease	1
hsa-mir-7-3	Lung Neoplasms	1
hsa-mir-152	Glioma	1
hsa-mir-24-1	Glioma	1
hsa-mir-24-2	Glioma	1
hsa-mir-517a	Carcinoma, Hepatocellular	1
hsa-mir-550a-1	Carcinoma, Hepatocellular	1
hsa-mir-550a-2	Carcinoma, Hepatocellular	1
hsa-mir-550a-3	Carcinoma, Hepatocellular	1
hsa-mir-182	HIV Infections	1
hsa-mir-21	Wounds and Injuries	1
hsa-mir-195	Osteosarcoma	1
hsa-mir-16-1	Glioma	1
hsa-mir-16-2	Glioma	1
hsa-mir-657	Carcinoma, Hepatocellular	1
hsa-mir-15a	Neuroblastoma	1
hsa-mir-135a-1	Carcinoma, Renal Cell	1
hsa-mir-135a-2	Carcinoma, Renal Cell	1
hsa-mir-137	Lung Neoplasms	1
hsa-mir-133a-2	Liver Cirrhosis	1
hsa-mir-302a	Urinary Bladder Neoplasms	1
hsa-mir-367	Urinary Bladder Neoplasms	1
hsa-mir-133b	Urinary Bladder Neoplasms	1
hsa-mir-7-2	Melanoma	1
hsa-mir-223	Osteosarcoma	1
hsa-mir-7-1	Colorectal Neoplasms	1
hsa-mir-7-3	Colorectal Neoplasms	1
hsa-mir-98	Neoplasms	1
hsa-mir-150	Cardiomegaly	1
hsa-mir-145	Neuroblastoma	1
hsa-mir-16-1	Carcinoma, Hepatocellular	1
hsa-mir-21	Carcinoma, Endometrioid	1
hsa-mir-27a	Leukemia, Myeloid, Acute	1
hsa-mir-218-1	Glioma	1
hsa-mir-218-2	Glioma	1
hsa-mir-29b-2	Melanoma	1
hsa-mir-137	Oligodendroglioma	1
hsa-mir-218-1	Colonic Neoplasms	1
hsa-mir-218-2	Colonic Neoplasms	1
hsa-mir-31	Colonic Neoplasms	1
hsa-mir-503	Hypertension	1
hsa-mir-501	Hepatitis B	1
hsa-let-7d	Ovarian Neoplasms	1
hsa-mir-362	Colorectal Neoplasms	1
hsa-mir-99a	Esophageal Neoplasms	1
hsa-mir-196b	Endometriosis	1
hsa-mir-199b	Breast Neoplasms	1
hsa-mir-149	Glioma	1
hsa-mir-107	Glioma	1
hsa-mir-34b	Pancreatic Neoplasms	1
hsa-mir-636	Carcinoma, Hepatocellular	1
hsa-mir-31	Colorectal Neoplasms	1
hsa-mir-182	Prostatic Neoplasms	1
hsa-mir-193b	Neoplasms	1
hsa-mir-330	Colorectal Neoplasms	1
hsa-mir-138-1	Lung Neoplasms	1
hsa-mir-138-2	Lung Neoplasms	1
hsa-mir-206	Stomach Neoplasms	1
hsa-mir-296	Stomach Neoplasms	1
hsa-mir-31	Breast Neoplasms	1
hsa-mir-16-1	Colorectal Neoplasms	1
hsa-mir-16-2	Colorectal Neoplasms	1
hsa-mir-200a	Stomach Neoplasms	1
hsa-mir-195	Glioma	1
hsa-mir-30a	Glioma	1
hsa-mir-138-1	Ovarian Neoplasms	1
hsa-mir-138-2	Ovarian Neoplasms	1
hsa-mir-26a-1	Carcinoma, Hepatocellular	1
hsa-mir-26a-2	Carcinoma, Hepatocellular	1
hsa-mir-130b	Endometrial Neoplasms	1
hsa-mir-130a	Colorectal Neoplasms	1
hsa-mir-454	Colorectal Neoplasms	1
hsa-mir-137	Neuroblastoma	1
hsa-mir-92b	Glioma	1
hsa-mir-185	Prostatic Neoplasms	1
hsa-mir-24-1	Neoplasms	1
hsa-mir-24-2	Neoplasms	1
hsa-mir-498	Sarcoma, Kaposi	1
hsa-mir-34a	Inferior Wall Myocardial Infarction	1
hsa-mir-181b-1	Glioma	1
hsa-mir-181b-2	Glioma	1
hsa-mir-25	Colorectal Neoplasms	1
hsa-mir-155	Laryngeal Neoplasms	1
hsa-mir-27a	Ovarian Neoplasms	1
hsa-mir-135a-1	Neoplasms	1
hsa-mir-135a-2	Neoplasms	1
hsa-mir-29c	Stomach Neoplasms	1
hsa-mir-21	Multiple Myeloma	1
hsa-mir-27a	Hepatitis C	1
hsa-mir-218-1	Carcinoma, Renal Cell	1
hsa-mir-218-2	Carcinoma, Renal Cell	1
hsa-mir-146a	Thyroid Neoplasms	1
hsa-mir-152	Prostatic Neoplasms	1
hsa-mir-134	Glioblastoma	1
hsa-mir-486	Lung Neoplasms	1
hsa-mir-214	Nasopharyngeal Neoplasms	1
hsa-mir-218-1	Uterine Cervical Neoplasms	1
hsa-mir-218-2	Uterine Cervical Neoplasms	1
hsa-mir-30a	Colorectal Neoplasms	1
hsa-mir-145	Colorectal Neoplasms	1
hsa-mir-181a	Inflammation	1
hsa-mir-150	Lymphoma	1
hsa-mir-200b	Glioma	1
hsa-mir-145	Head and Neck Neoplasms	1
hsa-mir-23a	Stomach Neoplasms	1
hsa-mir-24-2	Osteosarcoma	1
hsa-mir-193a	Ovarian Neoplasms	1
hsa-mir-135b	Breast Neoplasms	1
hsa-mir-330	Prostatic Neoplasms	1
hsa-mir-146a	Carcinoma, Hepatocellular	1
hsa-mir-497	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-192-2	Esophageal Neoplasms	1
hsa-mir-339	Colorectal Neoplasms	1
hsa-mir-335	Ovarian Neoplasms	1
hsa-mir-218-2	Thyroid Neoplasms	1
hsa-mir-133a-1	Colorectal Neoplasms	1
hsa-mir-211	Head and Neck Neoplasms	1
hsa-mir-503	Carcinoma, Endometrioid	1
hsa-mir-7-1	Urinary Bladder Neoplasms	1
hsa-mir-7-2	Urinary Bladder Neoplasms	1
hsa-mir-150	Lung Neoplasms	1
hsa-mir-26a-1	Breast Neoplasms	1
hsa-mir-26a-2	Breast Neoplasms	1
hsa-mir-133a-1	Osteosarcoma	1
hsa-mir-223	Barrett Esophagus	1
hsa-mir-199a-1	Arbovirus Infections	1
hsa-mir-199a-2	Arbovirus Infections	1
hsa-mir-381	Carcinoma, Renal Cell	1
hsa-mir-133a	Breast Neoplasms	1
hsa-mir-212	Stomach Neoplasms	1
hsa-mir-26a	Urinary Bladder Neoplasms	1
hsa-mir-124	Breast Neoplasms	1
hsa-mir-155	Multiple Sclerosis	1
hsa-mir-92a	Neoplasms	1
hsa-mir-490	Atherosclerosis	1
hsa-mir-134	Head and Neck Neoplasms	1
hsa-mir-22	Myelodysplastic Syndromes	1
hsa-mir-23b	Urinary Bladder Neoplasms	1
hsa-mir-199a	Endometrial Neoplasms	1
hsa-mir-205	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-124	Colitis, Ulcerative	1
hsa-mir-17	Encephalomyelitis	1
hsa-mir-196b	Uterine Cervical Neoplasms	1
hsa-mir-23a	Glioma	1
hsa-mir-19b	Stomach Neoplasms	1
hsa-mir-26a	Glioma	1
hsa-mir-122	Crohn Disease	1
hsa-mir-340	Osteosarcoma	1
hsa-mir-149	Myocardial Infarction	1
hsa-mir-130a	Diabetes Mellitus	1
hsa-mir-329	Hemangiosarcoma	1
hsa-mir-218	Osteosarcoma	1
hsa-mir-206	Osteosarcoma	1
hsa-mir-1291	Carcinoma, Renal Cell	1
hsa-mir-92b	Glioblastoma	1
hsa-mir-212	Carcinoma, Hepatocellular	1
hsa-mir-214	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-223	Glioma	1
hsa-mir-205	Wounds and Injuries	1
hsa-mir-218	Glioma	1
hsa-mir-16	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-155	Heart Diseases	1
hsa-mir-203	Carcinoma, Merkel Cell	1
hsa-mir-335	Small Cell Lung Carcinoma	1
hsa-mir-221	Pancreatic Neoplasms	1
hsa-mir-17	Gastrointestinal Stromal Tumors	1
hsa-mir-221	Gastrointestinal Stromal Tumors	1
hsa-mir-222	Gastrointestinal Stromal Tumors	1
hsa-mir-92-1	Gastrointestinal Stromal Tumors	1
hsa-mir-155	Glioma	1
hsa-let-7c	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-429	Esophageal Neoplasms	1
hsa-mir-21	Mouth Neoplasms	1
hsa-mir-23b	Glioma	1
hsa-mir-199a	Heart Diseases	1
hsa-mir-192	Breast Neoplasms	1
hsa-mir-141	Pancreatic Neoplasms	1
hsa-mir-135a	Ovarian Neoplasms	1
hsa-mir-182	Endometrial Neoplasms	1
hsa-mir-100	Precursor Cell Lymphoblastic Leukemia-Lymphoma	1
hsa-mir-99a	Precursor Cell Lymphoblastic Leukemia-Lymphoma	1
hsa-mir-145	Carcinoma, Renal Cell	1
hsa-mir-93	Lung Neoplasms	1
hsa-mir-140	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-130b	Pancreatic Neoplasms	1
hsa-mir-26a	Ischemia	1
hsa-mir-142	Precursor Cell Lymphoblastic Leukemia-Lymphoma	1
hsa-mir-590	Kidney Neoplasms	1
hsa-mir-34	Gallbladder Neoplasms	1
hsa-mir-223	Tuberculosis	1
hsa-mir-15a	Hepatitis B	1
hsa-mir-16	Hepatitis B	1
hsa-mir-10b	Carcinoma, Pancreatic Ductal	1
hsa-mir-23a	Carcinoma, Hepatocellular	1
hsa-let-7d	Diabetes Mellitus, Type 2	1
hsa-mir-206	Muscular Diseases	1
hsa-mir-320	Mouth Neoplasms	1
hsa-mir-19a	Cardiomegaly	1
hsa-mir-19b	Cardiomegaly	1
hsa-mir-378	Carcinoma, Hepatocellular	1
hsa-mir-133a	Ovarian Neoplasms	1
hsa-mir-30d	Neurilemmoma	1
hsa-mir-338	Neuroblastoma	1
hsa-mir-331	Glioblastoma	1
hsa-mir-137	Ovarian Neoplasms	1
hsa-mir-187	Diabetes Mellitus, Type 2	1
hsa-mir-200b	Colorectal Neoplasms	1
hsa-mir-199a	Endometriosis	1
hsa-mir-132	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-92b	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-200a	Glioma	1
hsa-mir-138	Colorectal Neoplasms	1
hsa-mir-373	Stomach Neoplasms	1
hsa-mir-124	Urinary Bladder Neoplasms	1
hsa-mir-126	Colorectal Neoplasms	1
hsa-mir-26a	Carcinoma, Hepatocellular	1
hsa-mir-191	Colorectal Neoplasms	1
hsa-mir-133a	Esophageal Neoplasms	1
hsa-mir-150	Neoplasms	1
hsa-mir-582	Tuberculosis	1
hsa-mir-101	Carcinoma, Hepatocellular	1
hsa-mir-451	Osteosarcoma	1
hsa-mir-490	Urinary Bladder Neoplasms	1
hsa-mir-192	Neuroblastoma	1
hsa-mir-96	Pain	1
hsa-mir-100	Glioblastoma	1
hsa-mir-218	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-124	Stomach Neoplasms	1
hsa-mir-29b-1	Urinary Bladder Neoplasms	1
hsa-mir-29c	Urinary Bladder Neoplasms	1
hsa-mir-181b	Uterine Cervical Neoplasms	1
hsa-mir-141	Stomach Neoplasms	1
hsa-mir-326	Pulmonary Fibrosis	1
hsa-mir-29a	Colorectal Neoplasms	1
hsa-mir-7	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-143	Stomach Neoplasms	1
hsa-mir-124	Endometrial Neoplasms	1
hsa-mir-590	Uterine Cervical Neoplasms	1
hsa-mir-101	Uterine Cervical Neoplasms	1
hsa-mir-183	Retinoblastoma	1
hsa-mir-30b	Colorectal Neoplasms	1
hsa-mir-495	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-195	Endometriosis	1
hsa-mir-223	Lymphoma, T-Cell	1
hsa-mir-150	Breast Neoplasms	1
hsa-mir-301a	Breast Neoplasms	1
hsa-mir-494	Glioma	1
hsa-mir-329	Neuroblastoma	1
hsa-mir-328	Hepatoblastoma	1
hsa-mir-202	Colorectal Neoplasms	1
hsa-mir-133b	Colorectal Neoplasms	1
hsa-mir-135b	Colorectal Neoplasms	1
hsa-mir-339	Alzheimer Disease	1
hsa-mir-129	Uterine Cervical Neoplasms	1
hsa-mir-218	Gastrointestinal Stromal Tumors	1
hsa-mir-503	Glioblastoma	1
hsa-mir-224	Prostatic Neoplasms	1
hsa-mir-150	Lymphoma, T-Cell, Cutaneous	1
hsa-mir-1	Diabetes Mellitus	1
hsa-mir-503	Carcinoma, Hepatocellular	1
hsa-mir-200b	Biliary Atresia	1
hsa-mir-199a	Neoplasms	1
hsa-mir-200a	Carcinoma, Endometrioid	1
hsa-mir-148a	Glioblastoma	1
hsa-mir-490	Lung Neoplasms	1
hsa-mir-320a	Urinary Bladder Neoplasms	1
hsa-mir-451	Neoplasms	1
hsa-mir-182	Gallbladder Neoplasms	1
hsa-mir-148b	Pancreatic Neoplasms	1
hsa-mir-152	Pancreatic Neoplasms	1
hsa-mir-802	Osteosarcoma	1
hsa-mir-99a	Pancreatic Neoplasms	1
hsa-mir-874	Reperfusion Injury	1
hsa-mir-17	Osteosarcoma	1
hsa-mir-133a	Colonic Neoplasms	1
hsa-mir-506	Lung Neoplasms	1
hsa-mir-96	Lung Neoplasms	1
hsa-mir-656	Glioma	1
hsa-mir-216a	Atherosclerosis	1
hsa-mir-1266	Stomach Neoplasms	1
hsa-mir-125a	Leukemia, Myeloid, Acute	1
hsa-mir-195	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-197	Lung Neoplasms	1
hsa-mir-362	Stomach Neoplasms	1
hsa-mir-520c	Lymphoma, Large B-Cell, Diffuse	1
hsa-mir-134	Carcinoma, Hepatocellular	1
hsa-mir-135a	Uterine Cervical Neoplasms	1
hsa-mir-196a	Pancreatic Neoplasms	1
hsa-mir-545	Lung Neoplasms	1
hsa-mir-200c	Pituitary Neoplasms	1
hsa-mir-296	Breast Neoplasms	1
hsa-mir-150	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-210	Ovarian Neoplasms	1
hsa-mir-503	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-146a	Melanoma	1
hsa-mir-1258	Sarcoma, Kaposi	1
hsa-mir-27a	Osteosarcoma	1
hsa-mir-489	Cardiomegaly	1
hsa-mir-142	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-184	Carcinoma, Hepatocellular	1
hsa-mir-518a	Colorectal Neoplasms	1
hsa-mir-592	Ischemia	1
hsa-mir-10b	Urinary Bladder Neoplasms	1
hsa-mir-22	Medulloblastoma	1
hsa-mir-155	Colitis, Ulcerative	1
hsa-mir-1247	Pancreatic Neoplasms	1
hsa-mir-21	Coronary Artery Disease	1
hsa-mir-525	Liver Neoplasms	1
hsa-mir-30	Neoplasms	1
hsa-mir-506	Ovarian Neoplasms	1
hsa-mir-506	Uterine Cervical Neoplasms	1
hsa-mir-149	Breast Neoplasms	1
hsa-mir-494	Stomach Neoplasms	1
hsa-mir-23b	Ovarian Neoplasms	1
hsa-mir-133a	Stomach Neoplasms	1
hsa-mir-132	Lung Neoplasms	1
hsa-mir-625	Carcinoma, Hepatocellular	1
hsa-mir-99a	Breast Neoplasms	1
hsa-mir-518d	Diabetes, Gestational	1
hsa-mir-1303	Stomach Neoplasms	1
hsa-mir-199a	Stomach Neoplasms	1
hsa-mir-18a	Glioblastoma	1
hsa-mir-99b	Uterine Cervical Neoplasms	1
hsa-mir-217	Carcinoma, Hepatocellular	1
hsa-mir-26a	Gallbladder Neoplasms	1
hsa-mir-543	Endometrial Neoplasms	1
hsa-mir-202	Carcinoma, Hepatocellular	1
hsa-mir-15b	Hepatitis C	1
hsa-mir-324	Glioma	1
hsa-mir-199a	Ovarian Neoplasms	1
hsa-mir-135a	Pancreatitis, Acute Necrotizing	1
hsa-mir-22	Pancreatitis, Acute Necrotizing	1
hsa-mir-138	Arbovirus Infections	1
hsa-mir-942	Hepatitis C	1
hsa-mir-34a	Cardiomyopathy, Hypertrophic	1
hsa-mir-330	Glioblastoma	1
hsa-mir-335	Glioma	1
hsa-mir-194	Stomach Neoplasms	1
hsa-mir-200c	Leiomyoma	1
hsa-mir-219	Medulloblastoma	1
hsa-mir-1	Chordoma	1
hsa-mir-152	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-130a	Uterine Cervical Neoplasms	1
hsa-mir-376b	Brain Ischemia	1
hsa-mir-155	Colorectal Neoplasms	1
hsa-mir-509	Neoplasms	1
hsa-mir-129	Carcinoma, Renal Cell	1
hsa-mir-101	Retinoblastoma	1
hsa-mir-125b	Carcinoma, Hepatocellular	1
hsa-mir-152	Atherosclerosis	1
hsa-mir-218	Prostatic Neoplasms	1
hsa-mir-101	Liver Cirrhosis	1
hsa-mir-3607	Prostatic Neoplasms	1
hsa-mir-224	Colorectal Neoplasms	1
hsa-mir-29	Prostatic Neoplasms	1
hsa-mir-126	Urinary Bladder Neoplasms	1
hsa-mir-19b	Osteosarcoma	1
hsa-mir-331	Carcinoma, Hepatocellular	1
hsa-mir-103	Colorectal Neoplasms	1
hsa-mir-320a	Granulosa Cell Tumor	1
hsa-mir-383	Granulosa Cell Tumor	1
hsa-mir-204	Carcinoma, Hepatocellular	1
hsa-mir-95	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-638	Lung Neoplasms	1
hsa-mir-20b	Encephalomyelitis	1
hsa-mir-145	Aneurysm	1
hsa-mir-335	Pancreatic Neoplasms	1
hsa-mir-429	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-155	Encephalitis Viruses, Japanese	1
hsa-mir-638	Colorectal Neoplasms	1
hsa-mir-34b	Parkinson Disease	1
hsa-mir-135a	Gallbladder Neoplasms	1
hsa-mir-497	Uterine Cervical Neoplasms	1
hsa-mir-185	Carcinoma, Hepatocellular	1
hsa-mir-29b	Colorectal Neoplasms	1
hsa-mir-222	Colorectal Neoplasms	1
hsa-mir-1236	HIV Infections	1
hsa-mir-196a	Stomach Neoplasms	1
hsa-mir-196b	Stomach Neoplasms	1
hsa-mir-26a	Uterine Cervical Neoplasms	1
hsa-mir-141	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-922	Alzheimer Disease	1
hsa-mir-103	Stroke	1
hsa-mir-1	Osteosarcoma	1
hsa-mir-126	Stomach Neoplasms	1
hsa-mir-124	Prostatic Neoplasms	1
hsa-mir-20a	Endometriosis	1
hsa-mir-126	Giant Cell Tumor of Bone	1
hsa-mir-218	Choriocarcinoma	1
hsa-mir-143	Glioma	1
hsa-mir-449a	Endometrial Neoplasms	1
hsa-mir-203	Pneumonia	1
hsa-mir-375	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-218	Pancreatic Neoplasms	1
hsa-mir-646	Carcinoma, Renal Cell	1
hsa-mir-421	Neuroblastoma	1
hsa-mir-26a	Arbovirus Infections	1
hsa-mir-135a	Carcinoma, Pancreatic Ductal	1
hsa-mir-137	Gastrointestinal Stromal Tumors	1
hsa-mir-2909	Precursor Cell Lymphoblastic Leukemia-Lymphoma	1
hsa-mir-195	Neoplasms	1
hsa-mir-200a	Liver Cirrhosis	1
hsa-mir-200c	Ovarian Neoplasms	1
hsa-mir-16-1	Parkinson Disease	1
hsa-mir-29b	Diabetes Mellitus	1
hsa-mir-10b	Lung Neoplasms	1
hsa-mir-373	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-370	Ovarian Neoplasms	1
hsa-mir-153	Lung Neoplasms	1
hsa-mir-18a	Breast Neoplasms	1
hsa-mir-24	Carcinoma, Hepatocellular	1
hsa-mir-199a	Diabetes Mellitus, Type 2	1
hsa-mir-506	Carcinoma, Hepatocellular	1
hsa-mir-638	Neoplasms	1
hsa-mir-513b	Stomach Neoplasms	1
hsa-mir-194	Osteosarcoma	1
hsa-mir-26a	Lung Neoplasms	1
hsa-mir-493	Lung Neoplasms	1
hsa-mir-183	Carcinoma, Pancreatic Ductal	1
hsa-mir-200	Hirschsprung Disease	1
hsa-mir-320a	Glioma	1
hsa-mir-203a	Carcinoma, Renal Cell	1
hsa-mir-605	Cholangiocarcinoma	1
hsa-mir-410	Stomach Neoplasms	1
hsa-mir-132	Multiple Sclerosis	1
hsa-mir-590	Atherosclerosis	1
hsa-mir-144	Neoplasms	1
hsa-mir-340	Lung Neoplasms	1
hsa-mir-133	Stomach Neoplasms	1
hsa-mir-183	Kidney Neoplasms	1
hsa-mir-101	Endometrial Neoplasms	1
hsa-mir-202	Osteosarcoma	1
hsa-mir-944	Uterine Cervical Neoplasms	1
hsa-mir-198	Colorectal Neoplasms	1
hsa-mir-424	Carcinoma, Hepatocellular	1
hsa-mir-7	Neoplasms	1
hsa-mir-539	Heart Diseases	1
hsa-mir-99a	Lung Neoplasms	1
hsa-mir-204	Anemia, Aplastic	1
hsa-mir-135b	Osteosarcoma	1
hsa-mir-138	Ovarian Neoplasms	1
hsa-mir-339	Colonic Neoplasms	1
hsa-mir-181a	Hypersensitivity	1
hsa-mir-218	Hypersensitivity	1
hsa-mir-34c	Colorectal Neoplasms	1
hsa-mir-193b	Pancreatic Neoplasms	1
hsa-mir-124	Uterine Cervical Neoplasms	1
hsa-mir-152	Glioblastoma	1
hsa-mir-216a	Pancreatic Neoplasms	1
hsa-mir-150	Colorectal Neoplasms	1
hsa-mir-193b	Leukemia, Lymphoid	1
hsa-mir-24	Influenza, Human	1
hsa-mir-29b	Arbovirus Infections	1
hsa-mir-222	Coronary Artery Disease	1
hsa-mir-222	Biliary Atresia	1
hsa-mir-17	Cholangiocarcinoma	1
hsa-mir-18	Cholangiocarcinoma	1
hsa-mir-19a	Cholangiocarcinoma	1
hsa-mir-19b-1	Cholangiocarcinoma	1
hsa-mir-20a	Cholangiocarcinoma	1
hsa-mir-92-1	Cholangiocarcinoma	1
hsa-mir-610	Lung Neoplasms	1
hsa-mir-377	Myocardial Ischemia	1
hsa-mir-125b-1	Pre-Eclampsia	1
hsa-mir-422a	Carcinoma, Hepatocellular	1
hsa-mir-630	Lung Neoplasms	1
hsa-mir-622	Glioma	1
hsa-mir-30a	Osteosarcoma	1
hsa-mir-524	Melanoma	1
hsa-mir-382	Osteosarcoma	1
hsa-mir-132	Pituitary Neoplasms	1
hsa-mir-146a	Osteoarthritis	1
hsa-mir-152	Neoplasms	1
hsa-mir-199a	Carcinoma, Hepatocellular	1
hsa-mir-185	Breast Neoplasms	1
hsa-mir-140	Esophageal Neoplasms	1
hsa-mir-143	Lung Neoplasms	1
hsa-mir-183	Stomach Neoplasms	1
hsa-mir-155	Prostatic Neoplasms	1
hsa-mir-614	Lung Neoplasms	1
hsa-mir-26b	Hepatitis B	1
hsa-mir-100	Pancreatic Neoplasms	1
hsa-mir-455	Colorectal Neoplasms	1
hsa-mir-30a	Scleroderma, Systemic	1
hsa-mir-96	Colorectal Neoplasms	1
hsa-mir-129-1	Lung Neoplasms	1
hsa-mir-203	Stomach Neoplasms	1
hsa-mir-193b	Scleroderma, Systemic	1
hsa-mir-142	Breast Neoplasms	1
hsa-mir-940	Prostatic Neoplasms	1
hsa-mir-492	Breast Neoplasms	1
hsa-mir-124a	Diabetes Mellitus, Type 2	1
hsa-mir-375	Diabetes Mellitus, Type 2	1
hsa-mir-194	Metabolic Diseases	1
hsa-mir-200a	Liver Neoplasms	1
hsa-mir-383	Neoplasms	1
hsa-mir-520g	Carcinoma, Hepatocellular	1
hsa-mir-132	Breast Neoplasms	1
hsa-mir-96	Esophageal Neoplasms	1
hsa-mir-144	Cholangiocarcinoma	1
hsa-mir-569	Hepatoblastoma	1
hsa-mir-466	Adenoviridae Infections	1
hsa-mir-21	Cardiomegaly	1
hsa-mir-486	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	1
hsa-mir-106b	Mitochondrial Diseases	1
hsa-mir-143	Rhinitis, Allergic	1
hsa-mir-103a	Stomach Neoplasms	1
hsa-mir-144	Non-alcoholic Fatty Liver Disease	1
hsa-mir-200a	Thyroid Carcinoma, Anaplastic	1
hsa-mir-33b	Osteosarcoma	1
hsa-mir-185	Liver Diseases	1
hsa-mir-25	Lung Neoplasms	1
hsa-mir-10a	Cicatrix, Hypertrophic	1
hsa-mir-181c	Cicatrix, Hypertrophic	1
hsa-mir-576	Urinary Bladder Neoplasms	1
hsa-mir-17	Ovarian Neoplasms	1
hsa-mir-378	Liver Neoplasms	1
